Variable,Mean,Standard Deviation,95% CI Lower,95% CI Upper,2.5%,10%,Median,90%,97.5%,Min,Max
t_stroke_death,0.0875,0.28258049326433393,0.08211899861521053,0.09319780004059765,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_IS_death,0.062352499999999984,0.2013668595001846,0.05777939792678678,0.06726171392707454,0.0,0.0,0.0,0.0,0.7126,0.0,0.7126
t_HS_death,0.0142275,0.04594758820477805,0.012085859992404958,0.016742211704634035,0.0,0.0,0.0,0.0,0.1626,0.0,0.1626
t_US_death,0.010920000000000001,0.03526604555939132,0.009062630417399454,0.013152981428861565,0.0,0.0,0.0,0.0,0.1248,0.0,0.1248
t_chd_death,0.0959,0.29446877794790677,0.09028300234925091,0.10182734513392991,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_noncvd_death,0.536,0.4987272530023602,0.5262136573514795,0.5457586947658317,0.0,0.0,1.0,1.0,1.0,0.0,1.0
t_stroke_event,1.5778,1.487134263216282,1.5488,1.607,0.0,0.0,1.0,4.0,5.0,0.0,10.0
t_IS_event,1.12434028,1.059731875967841,1.1035323600000002,1.1447206399999998,0.0,0.0,0.7126,2.8504,3.563,0.0,7.126
t_HS_event,0.25655028,0.2418080311989682,0.25185114,0.26136364650000005,0.0,0.0,0.1626,0.6504,0.813,0.0,1.626
t_US_event,0.19690944,0.18559435604938607,0.19329024,0.20061600000000002,0.0,0.0,0.1248,0.4992,0.624,0.0,1.248
t_chd_event,0.6101,0.7185607997673512,0.5959,0.6243025,0.0,0.0,0.0,1.0,2.0,0.0,5.0
Cost,11077.123744566137,8164.727964619302,10917.098017023929,11237.149472108345,252.16508000000002,1007.0301298918441,9643.57072437164,22582.548527231087,28446.355868796334,129.26508,48609.147650841005
QALY,7.753200047395443,3.890076780789752,7.676955943521008,7.829444151269877,0.8799999999999999,1.7343689320388347,8.349326320675045,12.79827531751879,13.437360829827313,0.74,13.484943213516864
t_stroke_death_annual,0.02482753928519021,0.11522391356354289,0.021955445994771047,0.028064563477019126,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_IS_death_annual,0.017692104494626545,0.08210856080538198,0.015287359205338599,0.020467260675991528,0.0,0.0,0.0,0.0,0.23753333333333335,0.0,0.7126
t_HS_death_annual,0.004036957887771929,0.018735408345432747,0.0029703476050680685,0.0054844661706495955,0.0,0.0,0.0,0.0,0.0542,0.0,0.1626
t_US_death_annual,0.0030984769027917387,0.0143799444127291,0.0021836047231332924,0.004394967832962279,0.0,0.0,0.0,0.0,0.0416,0.0,0.1248
t_chd_death_annual,0.027491448011053275,0.12168912406704811,0.024463626676375385,0.030882154373920185,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_noncvd_death_annual,0.10746208878883415,0.19513686369761052,0.10154211138708133,0.11368353402725473,0.0,0.0,0.05263157894736842,0.25,1.0,0.0,1.0
t_stroke_event_annual,0.14359970084567994,0.15906434376972758,0.14051783926505212,0.1467329220787275,0.0,0.0,0.1111111111111111,0.3333333333333333,0.5,0.0,1.0
t_IS_event_annual,0.10232914682263151,0.11334925137030406,0.10012878000146219,0.10460643063629536,0.0,0.0,0.07917777777777778,0.23753333333333335,0.3563,0.0,0.7126
t_HS_event_annual,0.02334931135750756,0.02586386229695819,0.022840516254364174,0.02386053737137943,0.0,0.0,0.018066666666666665,0.0542,0.0813,0.0,0.1626
t_US_event_annual,0.017921242665540855,0.019851230102461856,0.01753594090174366,0.01830780741921649,0.0,0.0,0.013866666666666666,0.0416,0.0624,0.0,0.1248
t_chd_event_annual,0.06317881739992036,0.12657495570866556,0.060723330089146745,0.06566480457179344,0.0,0.0,0.0,0.15,0.3333333333333333,0.0,1.0
t_Cost_annual,986.6076563765531,778.8484612713095,971.3425070414911,1001.8728057116151,140.91508000000002,231.1702276886941,876.0608864006178,1704.994918479481,2918.906275790626,107.9677188481924,9395.604314642613
t_QALY_annual,0.6984087651331725,0.11328058905192077,0.69618850638628,0.700629023880065,0.503523470953748,0.537603145390158,0.6934420417996963,0.8483338046312877,0.8799999999999999,0.48105363037970034,0.8799999999999999
t_stroke_deathage,68.79771428571429,12.324892275306413,67.9810807764116,69.61434779501698,42.0,51.0,71.0,84.0,90.0,36.0,96.0
t_chd_deathage,70.76120959332638,11.547863406970363,70.03033910549371,71.49208008115906,46.0,55.0,72.0,85.0,91.0,36.0,98.0
t_noncvd_deathage,81.34347014925373,8.975767915687625,81.10317925659608,81.58376104191139,60.0,69.0,82.0,92.0,96.0,38.0,100.0
t_deathage,78.40686683347234,11.031444640551797,78.15195190819217,78.6617817587525,52.0,63.0,80.0,91.0,96.0,36.0,100.0
t_timeperiod,12.0469,6.886758536082962,11.911922012990537,12.181877987009464,1.0,2.0,12.0,20.0,20.0,1.0,20.0
