Variable,Mean,Standard Deviation,95% CI Lower,95% CI Upper,2.5%,10%,Median,90%,97.5%,Min,Max
t_stroke_death,0.0696,0.25448441255137094,0.06477593905714751,0.07475460674033088,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_IS_death,0.04959696,0.1813455923841225,0.045511923510422145,0.05402790455659341,0.0,0.0,0.0,0.0,0.7126,0.0,0.7126
t_HS_death,0.011316960000000001,0.04137916548085971,0.009423333119274058,0.013585893863000513,0.0,0.0,0.0,0.0,0.1626,0.0,0.1626
t_US_death,0.008686079999999999,0.0317596546864141,0.007046612821518144,0.010702874668023317,0.0,0.0,0.0,0.0,0.1248,0.0,0.1248
t_chd_death,0.0997,0.29961456387946145,0.09398078620203491,0.10572664289352875,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_noncvd_death,0.7227,0.4476882313343508,0.713841662170793,0.7313873049549076,0.0,0.0,1.0,1.0,1.0,0.0,1.0
t_stroke_event,1.5389,1.5765580685576897,1.508,1.5704,0.0,0.0,1.0,4.0,5.0,0.0,11.0
t_IS_event,1.09662014,1.123455279654188,1.0744582799999998,1.1184987415,0.0,0.0,0.7126,2.8504,3.563,0.0,7.8386000000000005
t_HS_event,0.25022514,0.2563483419474683,0.24531421349999996,0.2552007,0.0,0.0,0.1626,0.6504,0.813,0.0,1.7886
t_US_event,0.19205471999999998,0.1967544469560068,0.18816096000000002,0.19583616,0.0,0.0,0.1248,0.4992,0.624,0.0,1.3728
t_chd_event,0.6018,0.7391152745945198,0.5876,0.6164,0.0,0.0,0.0,2.0,2.0,0.0,5.0
Cost,10885.234310267857,8878.335673864758,10711.222128633537,11059.246491902177,253.84944000000002,823.8001612103297,8764.139001205545,24224.076823059168,31035.33565604039,130.94944,53570.32124826375
QALY,8.469633811963622,4.762064662891425,8.37629905965044,8.562968564276803,0.8799999999999999,1.7343689320388347,8.33348457931788,14.921555190069185,17.2919895785113,0.74,17.765840039159393
t_stroke_death_annual,0.01718043932852469,0.094744415413958,0.014812746905903151,0.0199189356004035,0.0,0.0,0.0,0.0,0.2,0.0,1.0
t_IS_death_annual,0.012242781065506695,0.06751487042397575,0.01026704121287434,0.014593116872852235,0.0,0.0,0.0,0.0,0.14252,0.0,0.7126
t_HS_death_annual,0.002793539434818115,0.015405441946309642,0.001932719340032484,0.004036212471097559,0.0,0.0,0.0,0.0,0.03252,0.0,0.1626
t_US_death_annual,0.0021441188281998815,0.011824103043660385,0.0014089464653215804,0.0032616428854816467,0.0,0.0,0.0,0.0,0.02496,0.0,0.1248
t_chd_death_annual,0.0255466136547704,0.11569255816168392,0.022631636160962476,0.028825969803215445,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_noncvd_death_annual,0.12457524858807319,0.20171190312728848,0.11824652861243465,0.13119229354941941,0.0,0.0,0.058823529411764705,0.3333333333333333,1.0,0.0,1.0
t_stroke_event_annual,0.1211192360156227,0.14261816898889706,0.11832599000174511,0.12399338544062234,0.0,0.0,0.1,0.2727272727272727,0.5,0.0,1.0
t_IS_event_annual,0.08630956758473274,0.10162970722148833,0.08432891908220924,0.08827853063809774,0.0,0.0,0.07126,0.19434545454545454,0.3563,0.0,0.7126
t_HS_event_annual,0.01969398777614025,0.02318971427759464,0.019244572704844077,0.020139542787338635,0.0,0.0,0.01626,0.04434545454545455,0.0813,0.0,0.1626
t_US_event_annual,0.015115680654749712,0.017798747489814856,0.014771677098092184,0.01546560151003162,0.0,0.0,0.012479999999999998,0.034036363636363635,0.0624,0.0,0.1248
t_chd_event_annual,0.055277684879835566,0.11794168220416078,0.05298278029331309,0.057621614176332867,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.0,1.0
t_Cost_annual,847.0173755030024,698.2542119736571,833.3318444277847,860.7029065782201,140.52274912621363,215.16944,738.2657153425545,1497.263648114132,2479.6884794816488,95.96207729976169,9397.288674642612
t_QALY_annual,0.6906394054482585,0.12781181990182747,0.6881343398101976,0.6931444710863195,0.45460229187858503,0.5052457794694726,0.7060905975006362,0.8546177773588463,0.8799999999999999,0.42683680037240984,0.8799999999999999
t_stroke_deathage,69.02586206896552,11.610311373560123,68.16330599383856,69.88841814409248,43.375,54.0,71.0,83.0,89.0,36.0,96.0
t_chd_deathage,70.0381143430291,12.02851997655031,69.29147184530316,70.78475684075502,42.0,53.0,71.0,84.0,90.0,36.0,98.0
t_noncvd_deathage,80.10723675107236,9.092749409484535,79.89760151299268,80.31687198915205,59.0,68.0,81.0,91.0,95.0,38.0,99.0
t_deathage,78.11715246636771,10.516681049523957,77.89890743427969,78.33539749845573,53.0,64.0,80.0,90.0,95.0,36.0,99.0
t_timeperiod,13.827,9.475623976550263,13.641281182749173,14.012718817250827,1.0,2.0,12.0,30.0,30.0,1.0,30.0
