Variable,Mean,Standard Deviation,95% CI Lower,95% CI Upper,2.5%,10%,Median,90%,97.5%,Min,Max
t_stroke_death,0.0447,0.20665473771015158,0.04082168371429806,0.04892798520204003,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_IS_death,0.03185322,0.14726216609226153,0.028587079067948714,0.035478896133566265,0.0,0.0,0.0,0.0,0.7126,0.0,0.7126
t_HS_death,0.00726822,0.033602060351671424,0.005782167358154607,0.009132689043246548,0.0,0.0,0.0,0.0,0.1626,0.0,0.1626
t_US_death,0.00557856,0.02579051126622754,0.004296597240554792,0.00724023681422036,0.0,0.0,0.0,0.0,0.1248,0.0,0.1248
t_chd_death,0.0677,0.25124295473156294,0.06294012484480531,0.07279188014648168,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_noncvd_death,0.3377,0.47294933989572013,0.3284947199889555,0.34702992588216597,0.0,0.0,0.0,1.0,1.0,0.0,1.0
t_stroke_event,1.001,1.0361980363990038,0.9809,1.0215,0.0,0.0,1.0,2.0,3.0,0.0,7.0
t_IS_event,0.7133126000000001,0.7383947207379002,0.69884682,0.72806342,0.0,0.0,0.7126,1.4252,2.1378,0.0,4.9882
t_HS_event,0.16276259999999998,0.16848580071846728,0.15947808,0.16611215999999998,0.0,0.0,0.1626,0.3252,0.4878,0.0,1.1381999999999999
t_US_event,0.1249248,0.12931751494259333,0.12239104799999999,0.12744576,0.0,0.0,0.1248,0.2496,0.37439999999999996,0.0,0.8735999999999999
t_chd_event,0.3794,0.559362966858656,0.3683,0.3905,0.0,0.0,0.0,1.0,2.0,0.0,4.0
Cost,6663.378405795582,5029.000576184972,6564.8118057200445,6761.945005871119,253.84944000000002,823.8001612103297,5571.3711833431225,13760.676936998407,18412.351379709886,130.94944,30674.97002369925
QALY,5.777099759902328,2.166113028520922,5.734644724678889,5.819554795125768,0.8799999999999999,1.7343689320388347,6.463431578537753,7.715026166119937,7.7317758512536106,0.74,7.7317758512536106
t_stroke_death_annual,0.015633690476190475,0.09446761716382407,0.013381643647391417,0.01825772905232509,0.0,0.0,0.0,0.0,0.2,0.0,1.0
t_IS_death_annual,0.011140567833333333,0.06731762399092776,0.009262970620257991,0.013393607497292447,0.0,0.0,0.0,0.0,0.14252,0.0,0.7126
t_HS_death_annual,0.0025420380714285713,0.015360434550836646,0.0017280004729124233,0.0037381217636660623,0.0,0.0,0.0,0.0,0.03252,0.0,0.1626
t_US_death_annual,0.0019510845714285714,0.011789558622043974,0.0012567115594736206,0.0030279575274671554,0.0,0.0,0.0,0.0,0.02496,0.0,0.1248
t_chd_death_annual,0.023522182539682537,0.11552471270777007,0.020729667276324415,0.026680631214177263,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_noncvd_death_annual,0.10228464285714285,0.21056893112680694,0.09649741436963616,0.10837731544292137,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0
t_stroke_event_annual,0.12999690476190479,0.15244862016379315,0.12702593849206353,0.13303913194444444,0.0,0.0,0.1,0.3,0.5,0.0,1.0
t_IS_event_annual,0.09263579433333334,0.1086348867287118,0.0905488109138889,0.09472604312916667,0.0,0.0,0.07126,0.21378,0.3563,0.0,0.7126
t_HS_event_annual,0.021137496714285716,0.024788145638631007,0.020648580613690477,0.02161783889107143,0.0,0.0,0.01626,0.048780000000000004,0.0813,0.0,0.1626
t_US_event_annual,0.016223613714285712,0.019025587796440906,0.01584731534285714,0.016606276142857142,0.0,0.0,0.01248,0.037439999999999994,0.0624,0.0,0.1248
t_chd_event_annual,0.0572097619047619,0.12227781705986626,0.0548597886904762,0.05964105853174604,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,1.0
t_Cost_annual,882.7351447483096,744.5921979798159,868.1414058362101,897.3288836604091,132.61052004298597,208.96321428221322,728.6158456303992,1674.7687499102344,2532.2103497134813,115.05360430990724,9397.288674642612
t_QALY_annual,0.7565669129692032,0.07716703883911641,0.7550544668000205,0.7580793591383859,0.5820970799221418,0.6253616149068254,0.771177585125361,0.8546177773588463,0.8799999999999999,0.5472090116850165,0.8799999999999999
t_stroke_deathage,66.95749440715883,11.917710413943562,65.85268552316154,68.06230329115613,41.0,52.0,67.0,82.0,88.0,36.0,96.0
t_chd_deathage,68.54062038404727,12.656016469213053,67.5872738588341,69.49396690926045,41.0,50.60000000000001,71.0,84.0,88.0,36.0,93.0
t_noncvd_deathage,78.3799230085875,9.39079725573583,78.0631960539067,78.6966499632683,56.0,66.0,79.0,89.0,94.0,38.0,99.0
t_deathage,75.76560764274606,11.179780519243918,75.43899960971775,76.09221567577437,49.0,60.0,78.0,88.0,93.0,36.0,99.0
t_timeperiod,7.8291,3.064772825715967,7.769031556407997,7.889168443592004,1.0,2.0,10.0,10.0,10.0,1.0,10.0
