Variable,Mean,Standard Deviation,95% CI Lower,95% CI Upper,2.5%,10%,Median,90%,97.5%,Min,Max
t_stroke_death,0.0462,0.2099284806706959,0.04225704225860869,0.050491474662617365,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_IS_death,0.03292211999999999,0.1495950353259228,0.02960033352427153,0.036602620765526596,0.0,0.0,0.0,0.0,0.7126,0.0,0.7126
t_HS_death,0.007512119999999999,0.0341343709570534,0.005998666960337771,0.009403802126658168,0.0,0.0,0.0,0.0,0.1626,0.0,0.1626
t_US_death,0.00576576,0.026199074387698376,0.004459786068441336,0.0074513042173438345,0.0,0.0,0.0,0.0,0.1248,0.0,0.1248
t_chd_death,0.0707,0.25633587499233335,0.06583927108333809,0.07589042991772482,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_noncvd_death,0.2913,0.45438415079718714,0.28247616937011627,0.3002841115498041,0.0,0.0,0.0,1.0,1.0,0.0,1.0
t_stroke_event,1.0383,1.0455345160454959,1.0175975000000002,1.059,0.0,0.0,1.0,2.0,3.0,0.0,7.0
t_IS_event,0.73989258,0.745047896134012,0.7252130200000001,0.7541463615,0.0,0.0,0.7126,1.4252,2.1378,0.0,4.9882
t_HS_event,0.16882757999999998,0.17000391230898704,0.1654938735,0.17214462,0.0,0.0,0.1626,0.3252,0.4878,0.0,1.1381999999999999
t_US_event,0.12957984,0.13048270760247122,0.127071048,0.13220063999999998,0.0,0.0,0.1248,0.2496,0.37439999999999996,0.0,0.8735999999999999
t_chd_event,0.3889,0.5606141443291127,0.3778,0.4002,0.0,0.0,0.0,1.0,2.0,0.0,3.0
Cost,6874.854837294689,4996.407570357018,6776.9270483948585,6972.782626194519,253.84944000000002,1047.161887060571,5801.277440310112,13868.243863419963,18454.35166185221,130.94944,30674.97002369925
QALY,5.937592700469204,2.0955308826923322,5.89652104988352,5.978664351054888,0.8799999999999999,2.450741822980488,6.672535300984247,7.715514021026744,7.7317758512536106,0.74,7.7317758512536106
t_stroke_death_annual,0.016003928571428568,0.09547927124591747,0.013723677606619446,0.018655886941922578,0.0,0.0,0.0,0.0,0.2,0.0,1.0
t_IS_death_annual,0.011404399499999999,0.06803852868983382,0.009502873870313892,0.01368116495870961,0.0,0.0,0.0,0.0,0.14252,0.0,0.7126
t_HS_death_annual,0.0026022387857142855,0.015524929504585486,0.0017768056751367605,0.003809671756060755,0.0,0.0,0.0,0.0,0.03252,0.0,0.1626
t_US_death_annual,0.0019972902857142857,0.011915813051489164,0.0012929812557434688,0.003084063773930733,0.0,0.0,0.0,0.0,0.02496,0.0,0.1248
t_chd_death_annual,0.023960277777777778,0.11584543670330456,0.021140798553381492,0.027145353957595406,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_noncvd_death_annual,0.08548813492063491,0.1926231051947484,0.08016585670395765,0.09112875689894534,0.0,0.0,0.0,0.25,1.0,0.0,1.0
t_stroke_event_annual,0.13206492063492065,0.1508515054582703,0.1292142509920635,0.135068498015873,0.0,0.0,0.1,0.3,0.5,0.0,1.0
t_IS_event_annual,0.09410946244444446,0.1074967827895542,0.09203173646250001,0.09623799016111112,0.0,0.0,0.07126,0.21378,0.3563,0.0,0.7126
t_HS_event_annual,0.021473756095238092,0.024528454787513063,0.020990621973214288,0.021959833148214286,0.0,0.0,0.01626,0.048780000000000004,0.0813,0.0,0.1626
t_US_event_annual,0.016481702095238096,0.01882626788119212,0.01612420816190476,0.01685639552380952,0.0,0.0,0.01248,0.037439999999999994,0.0624,0.0,0.1248
t_chd_event_annual,0.05806214285714286,0.12299912184170803,0.05570579067460317,0.06042547718253969,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,1.0
t_Cost_annual,893.2626592317816,741.718955597293,878.725234835568,907.8000836279953,130.9916058941959,209.47792726175888,747.2130633371681,1680.0751942246532,2528.9358858815535,115.05360430990724,9397.288674642612
t_QALY_annual,0.7527906987645265,0.0761802126403113,0.7512975940334304,0.7542838034956226,0.5820897387492725,0.6250187579141604,0.7699195340919055,0.8422944980768298,0.8799999999999999,0.5490472063947405,0.8799999999999999
t_stroke_deathage,67.9090909090909,12.341505533146655,66.78372113735298,69.03446068082883,41.525,51.0,69.0,83.0,89.0,36.0,96.0
t_chd_deathage,70.6082036775106,12.07005474536841,69.71849541449268,71.49791194052852,44.0,53.0,72.0,86.0,90.35000000000002,36.0,96.0
t_noncvd_deathage,80.9128046687264,9.156226721191883,80.58030257328348,81.24530676416931,59.0,69.0,82.0,92.0,96.0,38.0,100.0
t_deathage,77.656295933366,11.364931673433256,77.30765496442092,78.00493690231107,51.0,62.0,79.0,90.0,95.0,36.0,100.0
t_timeperiod,8.0653,2.9551496071974688,8.007380132009652,8.123219867990349,1.0,3.0,10.0,10.0,10.0,1.0,10.0
