Variable,Mean,Standard Deviation,95% CI Lower,95% CI Upper,2.5%,10%,Median,90%,97.5%,Min,Max
t_stroke_death,0.0866,0.28126206789237335,0.08124515806927553,0.09227233178359988,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_IS_death,0.061711159999999994,0.20042734958007766,0.05716109997431099,0.06659782442658045,0.0,0.0,0.0,0.0,0.7126,0.0,0.7126
t_HS_death,0.01408116,0.045733212239296855,0.011951328020982872,0.016584176064699252,0.0,0.0,0.0,0.0,0.1626,0.0,0.1626
t_US_death,0.010807679999999998,0.03510150607296439,0.008960691103402127,0.013030367004252877,0.0,0.0,0.0,0.0,0.1248,0.0,0.1248
t_chd_death,0.0887,0.28432445206033774,0.08328439209000255,0.09443148496971601,0.0,0.0,0.0,0.0,1.0,0.0,1.0
t_noncvd_death,0.8073,0.39443918191125144,0.7994521015828587,0.8149118930185234,0.0,0.0,1.0,1.0,1.0,0.0,1.0
t_stroke_event,1.54,1.61940181740807,1.5078,1.5714,0.0,0.0,1.0,4.0,6.0,0.0,12.0
t_IS_event,1.0974039999999998,1.153985735085023,1.0754541385,1.11992216,0.0,0.0,0.7126,2.8504,4.2756,0.0,8.5512
t_HS_event,0.250404,0.2633147355105597,0.2453792535,0.25555841999999995,0.0,0.0,0.1626,0.6504,0.9756,0.0,1.9512
t_US_event,0.192192,0.20210134681252384,0.18826048799999998,0.19604832,0.0,0.0,0.1248,0.4992,0.7487999999999999,0.0,1.4975999999999998
t_chd_event,0.605,0.7657895555336421,0.5904,0.6204,0.0,0.0,0.0,2.0,2.0,0.0,6.0
Cost,10958.706824522966,9562.167011756468,10771.291794950968,11146.121854094963,215.80508,628.7415607239136,8322.121489412237,25037.190693876775,33777.99723986944,129.26508,66308.97384890221
QALY,7.597323819499069,4.749532127896744,7.504234700358134,7.690412938640004,0.8799999999999999,1.7343689320388347,6.983785123850189,14.489047791280786,17.35058519737779,0.74,20.914397824696728
t_stroke_death_annual,0.023964783599116232,0.11372013674920262,0.02114502841952541,0.027150132273672294,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_IS_death_annual,0.01707730479273023,0.08103696944747933,0.014717150385652869,0.019808342256052276,0.0,0.0,0.0,0.0,0.23753333333333335,0.0,0.7126
t_HS_death_annual,0.0038966738132163,0.018490894235418574,0.0028515484688625883,0.005322804895455941,0.0,0.0,0.0,0.0,0.0542,0.0,0.1626
t_US_death_annual,0.002990804993169706,0.014192273066298909,0.0020947088850515943,0.004268602543475636,0.0,0.0,0.0,0.0,0.0416,0.0,0.1248
t_chd_death_annual,0.025748616321989794,0.11874321488319278,0.022821708323429647,0.029039747837796892,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
t_noncvd_death_annual,0.15008663589647903,0.22373461182134272,0.14322092125330838,0.1572210828630371,0.0,0.0,0.07142857142857142,0.3333333333333333,1.0,0.0,1.0
t_stroke_event_annual,0.13818992283315162,0.16292577506294373,0.1349625838179224,0.14136836304520836,0.0,0.0,0.10344827586206896,0.3333333333333333,0.5,0.0,1.0
t_IS_event_annual,0.09847413901090386,0.11610090730985416,0.096261608127184,0.10073018105652226,0.0,0.0,0.07371724137931034,0.23753333333333335,0.3563,0.0,0.7126
t_HS_event_annual,0.022469681452670455,0.02649173102523507,0.021937827570935424,0.023003873445079294,0.0,0.0,0.016820689655172413,0.0542,0.0813,0.0,0.1626
t_US_event_annual,0.017246102369577323,0.02033313672785546,0.0168465941827416,0.017654763398818808,0.0,0.0,0.012910344827586205,0.0416,0.0624,0.0,0.1248
t_chd_event_annual,0.059854039043813395,0.12456828958869398,0.05742896855157488,0.062294215521694604,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,1.0
t_Cost_annual,949.9952286342573,792.3598836502764,934.4652602867684,965.5251969817461,138.8629186407767,213.48508,824.9523637373622,1699.9164617091858,2952.689669166161,101.09553411869216,9395.604314642613
t_QALY_annual,0.7014838031027547,0.13330936198407062,0.6988709876198468,0.7040966185856626,0.43558740968714715,0.5036372572339002,0.7301673510393702,0.8571844660194173,0.8799999999999999,0.3817087030868322,0.8799999999999999
t_stroke_deathage,67.36258660508084,11.00069087720076,66.6299154295046,68.09525778065706,43.0,52.0,69.0,81.0,85.0,36.0,90.0
t_chd_deathage,67.55693348365276,11.795706207875934,66.78066808504346,68.33319888226205,41.0,51.0,69.0,82.0,86.0,36.0,92.0
t_noncvd_deathage,77.77629134150874,8.45211825774816,77.59191882661375,77.96066385640373,58.0,67.0,79.0,87.0,91.0,37.0,98.0
t_deathage,75.93598615916954,9.873885341382582,75.74075560327941,76.13121671505968,52.0,62.0,78.0,87.0,90.0,36.0,98.0
t_timeperiod,12.5252,10.022585004928594,12.328760943583488,12.721639056416512,1.0,2.0,10.0,28.0,38.0,1.0,40.0
